0.91905 0.871625 0.607886 0.562351
0.697495 0.451879 0.572014 0.515164
0.300931 0.253017 0.572247 0.452354
0.871197 0.538745 0.547282 0.460968
0.0396047 0.397126 0.428945 0.466858
0.0319286 0.130744 0.391715 0.528307
0.285428 0.53517 0.507044 0.490049
0.371271 0.458312 0.432631 0.505339
0.642526 0.376079 0.386383 0.453165
0.993195 0.592643 0.427011 0.439936
0.126509 0.346056 0.495199 0.524048
0.156254 0.528992 0.455477 0.498984
0.724539 0.564536 0.50142 0.474955
0.291125 0.540259 0.615097 0.586936
0.166932 0.519817 0.462835 0.472235
0.218123 0.226998 0.407871 0.494806
0.103477 0.427142 0.458391 0.49535
0.229542 0.397043 0.366297 0.512156
0.274128 0.146554 0.254884 0.501657
0.754416 0.489945 0.476904 0.491066
0.472719 0.307374 0.37035 0.467243
0.188523 0.218476 0.45722 0.442475
0.123826 0.430683 0.577485 0.533039
0.15019 0.431461 0.611138 0.511676
0.126893 0.360722 0.547472 0.559333
0.912695 0.909248 0.532182 0.521171
0.268222 0.210656 0.566597 0.490694
0.0667908 0.385146 0.54373 0.48549
0.960403 0.797674 0.765101 0.507258
0.582118 0.543209 0.559743 0.513976
0.340259 0.186939 0.579709 0.487208
0.363996 0.574744 0.419111 0.543965
0.840351 0.483407 0.528342 0.529182
0.14233 0.0829922 0.391251 0.478179
0.245579 0.405119 0.407525 0.472282
0.0820967 0.207424 0.470109 0.436558
0.955407 0.941025 0.430051 0.455223
0.870106 0.796159 0.568269 0.534172
0.693702 0.541009 0.602485 0.475093
0.210478 0.287016 0.392391 0.473253
0.242193 0.30525 0.399116 0.470098
0.651498 0.664756 0.42574 0.538795
0.920007 0.534633 0.521018 0.489559
0.469257 0.444105 0.563085 0.473576
0.49075 0.273421 0.53589 0.50835
0.948715 0.585159 0.537795 0.509864
0.950071 0.619959 0.476384 0.561873
0.830551 0.579842 0.450477 0.511476
0.230636 0.600682 0.531667 0.501541
0.932417 0.655068 0.453048 0.521256
0.257925 0.297264 0.398989 0.4797
0.00592704 0.120346 0.461636 0.54546
0.999236 0.686239 0.569053 0.486778
0.755964 0.84454 0.466279 0.527928
0.169798 0.294998 0.401039 0.512384
0.626603 0.678584 0.574866 0.503338
0.0938273 0.297551 0.400128 0.515966
0.448206 0.347932 0.373364 0.500238
0.864904 0.568024 0.442432 0.491571
0.342959 0.420594 0.603836 0.480966
0.408977 0.47934 0.599269 0.515127
0.401361 0.41362 0.556334 0.506954
0.324836 0.379114 0.494722 0.541591
0.569925 0.432924 0.64028 0.494358
0.46083 0.694285 0.587497 0.503203
0.93055 0.948385 0.645432 0.516311
0.0831368 0.510565 0.500075 0.479006
0.104804 0.388175 0.422139 0.474543
0.199845 0.24229 0.425242 0.489682
0.881546 0.693322 0.60505 0.534507
0.126597 0.152827 0.522057 0.470671
0.34409 0.305508 0.474012 0.484537
0.71355 0.505179 0.470385 0.490445
0.763309 0.768171 0.590421 0.481004
0.799852 0.516997 0.585149 0.509705
0.325855 0.202999 0.4668 0.507814
0.420871 0.563716 0.598459 0.521199
0.381859 0.380915 0.421933 0.530009
0.0648365 0.218074 0.399855 0.45873
0.324254 0.438718 0.44341 0.467645
0.859602 0.733809 0.581883 0.497871
0.452058 0.499549 0.423944 0.527511
0.96666 0.975836 0.670284 0.499765
0.222721 0.537397 0.557405 0.556678
0.668577 0.568779 0.525109 0.443341
0.163857 0.282878 0.474981 0.483254
0.657466 0.680217 0.581074 0.500142
0.39241 0.299575 0.371467 0.496143
0.866108 0.87457 0.552546 0.469891
0.179572 0.56722 0.516181 0.50701
0.829837 0.868069 0.560537 0.473826
0.302448 0.490083 0.562541 0.534044
0.0262464 0.284774 0.346145 0.506733
0.0387602 0.205897 0.264872 0.498541
0.911308 0.658168 0.516903 0.50751
0.588567 0.402755 0.580556 0.471724
0.454438 0.442341 0.529518 0.482015
0.447241 0.55838 0.680141 0.500612
0.871552 0.691351 0.544533 0.550853
0.806665 0.598235 0.607578 0.528179
0.964129 0.834858 0.495461 0.498646
0.426843 0.425973 0.327289 0.444437
0.993793 0.622654 0.496974 0.480258
0.597873 0.611743 0.564276 0.551479
0.355885 0.330267 0.673767 0.52335
0.802428 0.730899 0.488039 0.476935
0.462024 0.712325 0.623742 0.485533
0.491678 0.427708 0.510586 0.446695
0.200589 0.459897 0.636192 0.528301
0.00275633 0.235671 0.26336 0.43916
0.11558 0.0625931 0.367695 0.518844
0.0736739 0.518098 0.587427 0.469688
0.0282791 0.495681 0.435455 0.524719
0.651761 0.599625 0.415808 0.5253
0.222624 0.547062 0.419876 0.475303
0.744498 0.741368 0.646371 0.546146
0.524186 0.368446 0.475148 0.497809
0.926789 0.56948 0.498229 0.481592
0.624132 0.479605 0.428709 0.504597
0.796512 0.398857 0.414113 0.525239
0.833539 0.474134 0.707426 0.472406
0.160367 0.100813 0.415728 0.454558
0.0999064 0.0696377 0.360407 0.493003
0.0348055 0.245552 0.538641 0.497264
0.576695 0.414845 0.455362 0.538719
0.662069 0.70731 0.567752 0.517914
0.308214 0.210642 0.507483 0.535185
0.669059 0.752054 0.463966 0.504669
0.67616 0.721563 0.456825 0.547525
0.237034 0.334679 0.617184 0.477536
0.150584 0.148818 0.342222 0.505147
0.702854 0.414653 0.380291 0.49581
0.597064 0.605449 0.626775 0.52421
0.377701 0.556102 0.533313 0.443865
0.913341 0.578741 0.412014 0.485699
0.546983 0.410367 0.496497 0.480833
0.102643 0.284576 0.534837 0.491018
0.605326 0.386079 0.555547 0.461109
0.0374392 0.212887 0.373389 0.495833
0.0833105 0.393829 0.581816 0.479053
0.12631 0.432974 0.395035 0.436891
0.937841 0.509574 0.624769 0.492633
0.86815 0.871915 0.561666 0.45537
0.905768 0.732894 0.523571 0.487192
0.861855 0.798868 0.564556 0.534272
0.960619 0.723308 0.529179 0.461901
0.236172 0.142583 0.193057 0.50626
0.965031 0.979841 0.547853 0.527876
0.673351 0.538977 0.448427 0.532241
0.476705 0.386087 0.511524 0.508358
0.221723 0.150151 0.396129 0.479906
0.343448 0.375047 0.350011 0.517734
0.926329 0.815758 0.406972 0.485368
0.213083 0.175037 0.38457 0.467606
0.953184 0.492175 0.469479 0.499887
0.386778 0.680007 0.481838 0.524506
0.341774 0.204455 0.362927 0.497657
0.559526 0.444632 0.501716 0.475274
0.79184 0.880546 0.562506 0.519459
0.919302 0.636575 0.642316 0.482512
0.97451 0.956849 0.605091 0.550946
0.816607 0.485361 0.42959 0.493937
0.754305 0.538654 0.576157 0.433205
0.768874 0.849295 0.618801 0.515867
0.417546 0.668566 0.485381 0.467148
0.929432 0.47895 0.469542 0.522469
0.524169 0.400562 0.480518 0.49221
0.328468 0.387714 0.525522 0.528815
0.333924 0.396823 0.606175 0.543706
0.183645 0.446977 0.374873 0.457201
0.904449 0.65905 0.546119 0.492138
0.380789 0.405527 0.486273 0.49256
0.917657 0.77549 0.594808 0.501633
0.84028 0.489774 0.5107 0.554266
0.0623954 0.209412 0.385846 0.493585
0.912507 0.573455 0.508167 0.507959
0.385295 0.674346 0.562108 0.525521
0.186017 0.112492 0.203322 0.472493
0.418217 0.535882 0.304312 0.454074
0.144673 0.122713 0.393327 0.513468
0.0997019 0.449394 0.54183 0.474878
0.97541 0.935191 0.525958 0.52624
0.529292 0.587561 0.551584 0.441093
0.505895 0.295947 0.435399 0.517701
0.427594 0.331113 0.407887 0.536189
0.741637 0.583848 0.367744 0.557525
0.821428 0.690722 0.578125 0.515511
0.774815 0.502519 0.547743 0.495985
0.932403 0.497537 0.466224 0.495054
0.952351 0.559138 0.53285 0.496849
0.518722 0.544362 0.687831 0.524791
0.118463 0.475014 0.370199 0.470284
0.00403207 0.379006 0.418238 0.5078
0.487182 0.379879 0.516605 0.532068
0.623598 0.34589 0.386041 0.495337
0.253051 0.223842 0.50129 0.481869
0.527064 0.741497 0.4926 0.461919
0.413455 0.298013 0.405495 0.474699
0.298577 0.59381 0.619393 0.553373
0.453762 0.586806 0.502732 0.466104
0.688982 0.595385 0.64236 0.49473
0.536697 0.381986 0.447912 0.493032
0.501343 0.614279 0.504402 0.533728
0.640103 0.670526 0.523145 0.508727
0.529969 0.476521 0.50421 0.499623
0.702473 0.765421 0.442537 0.521424
0.224663 0.358426 0.541626 0.485882
0.263378 0.480571 0.587821 0.543001
0.335846 0.646501 0.516786 0.459264
0.32614 0.357943 0.591217 0.485156
0.192735 0.517291 0.512313 0.496678
0.222854 0.537197 0.50143 0.477111
0.475713 0.258997 0.394869 0.475144
0.127064 0.315039 0.363223 0.510204
0.365513 0.501264 0.454389 0.48905
0.537172 0.273551 0.41055 0.481175
0.785853 0.539032 0.556378 0.512838
0.543863 0.563826 0.517756 0.527339
0.102583 0.330912 0.314662 0.48615
0.997569 0.51322 0.472873 0.463254
0.101468 0.52206 0.499015 0.502347
0.80725 0.681605 0.531589 0.469892
0.338143 0.486042 0.474133 0.460261
0.529473 0.324005 0.479988 0.48373
0.0377998 0.399747 0.423444 0.522912
0.147028 0.424066 0.578698 0.514585
0.618656 0.759905 0.443266 0.485848
0.489042 0.544786 0.480596 0.537424
0.622201 0.519311 0.599883 0.53166
0.1098 0.200035 0.308784 0.484785
0.35474 0.665396 0.524111 0.516142
0.621191 0.782358 0.551041 0.492841
0.878728 0.583298 0.574975 0.445463
0.463966 0.289626 0.471532 0.505575
0.138846 0.44013 0.436146 0.452624
0.905691 0.67512 0.560031 0.5279
0.966807 0.596677 0.415815 0.515388
0.668554 0.602668 0.533512 0.529999
0.4803 0.697269 0.602712 0.476776
0.0178812 0.220472 0.474425 0.511543
0.975536 0.608125 0.688016 0.533107
0.382468 0.274308 0.43457 0.515868
0.809265 0.768984 0.494923 0.5435
0.630581 0.462819 0.452956 0.48058
0.975199 0.792375 0.564681 0.468644
